link,type_v,address,town,price,price_old,info,description,tags,agent,created,rooms,surface
https://www.idealista.com/inmueble/105629393/,Piso,"plaza del Mig de Can Clos, La Marina del Port, Barcelona","plaza del Mig de Can Clos, La Marina del Port, Barcelona",81700.0,,"['1 hab.', '63 m²', 'Planta 4ª sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 64 m² en venta, situado en Barcelona. Construido en 1964, este piso cuenta con una superficie aproximada de 64 m² y está distribuido en v</p>",,,2025-01-01 12:43:42,,
https://www.idealista.com/inmueble/105629388/,Piso,"calle del Pare Manjón, La Trinitat Vella, Barcelona","calle del Pare Manjón, La Trinitat Vella, Barcelona",48400.0,,"['1 hab.', '55 m²', 'Planta 3ª sin ascensor']","<p class=""ellipsis"">“Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.” Piso de 56 m² en venta, situado en Barcelona. Construido en 1965, este piso cuenta con una superficie aproximada de 56 m² y está distribuido en varias estancias. La vivien</p>",,,2025-01-01 12:43:42,,
https://www.idealista.com/inmueble/105629404/,Piso,"calle de Travau, Can Peguera - El Turó de la Peira, Barcelona","calle de Travau, Can Peguera - El Turó de la Peira, Barcelona",88500.0,,"['1 hab.', '57 m²', 'Planta 2ª con ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Apartamento situado en la localidad de Barcelona. Cuenta con una superficie de 57 m², distribuidos en varias dependencias. Situado cerca de la Es</p>",Apartamento,,2025-01-01 12:43:42,,
https://www.idealista.com/inmueble/105629373/,Piso,"calle d&#039;Alfons el Magnànim, El Besòs, Barcelona","calle d&#039;Alfons el Magnànim, El Besòs, Barcelona",66100.0,,"['3 hab.', '46 m²', ' con ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano situado en la zona centro de Barcelona. Situado en el Barri dels Besòs, junto a la parada de metro Besòs Mar y a tan sólo 5</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105629349/,Piso,"calle de Perafita, 63, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de Perafita, 63, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",66100.0,,"['3 hab.', '65 m²', 'Planta 2ª sin ascensor']","<p class=""ellipsis"">ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 59 m² distribuidos en 3 dormitorios, cocina, salón y 1 baño. Se localiza en la segunda planta de un edificio residencial y en sus inmediaciones dispone de todo tipo de servici</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105629327/,Piso,"avenida dels Rasos de Peguera, 65, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, 65, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",53900.0,,"['1 hab.', '52 m²', 'Planta 3ª sin ascensor']","<p class=""ellipsis"">Piso a la venta situado en Barcelona capital. Esta vivienda de segunda mano y de 53 m² se localiza en zona residencial, bien comunicada tanto por transporte privado como por transporte público. Dispone de todos los servicios básicos cercanos. Se distribuye en varias dependencias y servicios. Ubicada en la planta tercer</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105629316/,Piso,"calle de Boada, La Prosperitat, Barcelona","calle de Boada, La Prosperitat, Barcelona",88400.0,,"['3 hab.', '54 m²', 'Planta -1 con ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 54 m² en venta, situado en Barcelona. Construido en 1963, este piso cuenta con una superficie de 54 m² y está distribuido en salón-comedo</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105629267/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",65000.0,,"['3 hab.', '71 m²', 'Planta 5ª sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta, situado en edificio residencial en el barrio de Ciudad Meridiana, perteneciente al distrito de Nou Barris, en Barcelona. Cuenta con una superf</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105629094/,Piso,"calle del Mestre Alfonso, El Besòs, Barcelona","calle del Mestre Alfonso, El Besòs, Barcelona",61200.0,,"['2 hab.', '57 m²', 'Planta 4ª sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 57 m² en venta, situado en Barcelona. Construido en 1960, este piso dispone de una superficie de 57 m² y se distribuye en salón-comedor,</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/102523200/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",93000.0,,"['3 hab.', '73 m²', 'Planta 4ª exterior sin ascensor']","<p class=""ellipsis"">SE COMPRA ALQUILADO hasta Abril 2026 pagando 480€ al Mes el inquilino actual con subidas anuales por IPC ¡Atención inversores! Valor Sin Inquilinos de 130.000€ ¿Esta buscando comprar una vivienda para alquilarla al mejor precio en Barcelona? ¡Aquí la tiene ya alquilada y cuidada! Esta es la oportunidad que esta buscand</p>",Alquilada,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105571570/,Piso,"calle de Catasús, Les Roquetes, Barcelona","calle de Catasús, Les Roquetes, Barcelona",79000.0,,"['3 hab.', '59 m²', 'Planta 1ª sin ascensor']","<p class=""ellipsis"">Excelente piso de tres dormitorios y un baño. Se encuentra en la planta primera de un edificio residencial de tres plantas sobre rasante. Sin ascensor. Situado en el municipio de Barcelona. Construido en el año 1958. La vivienda se distribuye en tres dormitorios, amplio salón-comedor, cocina independiente y un cuarto d</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105540198/,Piso,"calle d&#039;Alcàntara, Les Roquetes, Barcelona","calle d&#039;Alcàntara, Les Roquetes, Barcelona",51000.0,,"['1 hab.', '36 m²', 'Bajo exterior sin ascensor']","<p class=""ellipsis"">PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia vivienda de 36 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, un dormitorio, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105540186/,Piso,"calle del Lledoner, Sant Genís Dels Agudells - Montbau, Barcelona","calle del Lledoner, Sant Genís Dels Agudells - Montbau, Barcelona",100000.0,,"['3 hab.', '52 m²', 'Sótano exterior con ascensor']","<p class=""ellipsis"">PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 47 m², según Catastro, y 5 m² de elementos comunes. Se distribuye en salón-comedor, tres dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y no ha pod</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105540140/,Piso,"calle de Perpiñán, El Besòs, Barcelona","calle de Perpiñán, El Besòs, Barcelona",95000.0,,"['3 hab.', '66 m²', 'Planta 1ª sin ascensor']","<p class=""ellipsis"">¡ Oportunidad! Piso de 66 m² para reformar a la venta en Barcelona. La vivienda se distribuye en salón-comedor, tres dormitorios, cocina independiente y un cuarto de baño. Es una 1ª Planta en un bloque sin ascensor. Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integ</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105540120/,Piso,"calle de la Vall d&#039;Ordesa, Can Peguera - El Turó de la Peira, Barcelona","calle de la Vall d&#039;Ordesa, Can Peguera - El Turó de la Peira, Barcelona",100000.0,,"['2 hab.', '77 m²', 'Bajo exterior con ascensor']","<p class=""ellipsis"">PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplio piso de 71 m², según Catastr, y 6 m² de incluyendo elementos comunes. Se distribuye en salón-comedor, dos dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orienta</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105495870/,Piso,"calle del Pedraforca, s/n, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle del Pedraforca, s/n, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",97619.0,,"['2 hab.', '62 m²', 'Planta 3ª exterior sin ascensor']","<p class=""ellipsis"">oportunidad inmueble sin posesión, no se puede visitar, propio parainversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en Madrid y en toda España.Cataluña (en catalán: Catalunya; en aranés: Catalonha) es una comunidad autónoma de España, que está considerada nac</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105495696/,Piso,"calle del Torrent de la Perera, s/n, La Trinitat Vella, Barcelona","calle del Torrent de la Perera, s/n, La Trinitat Vella, Barcelona",72000.0,,"['2 hab.', '45 m²', 'Planta 2ª exterior sin ascensor']","<p class=""ellipsis"">oportunidad inmueble sin posesión, no se puede visitar, propio parainversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en Madrid y en toda España.Cataluña (en catalán: Catalunya; en aranés: Catalonha) es una comunidad autónoma de España, que está considerada nac</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105392328/,Estudio,"calle de Rubió i Ors, 12, El Guinardó, Barcelona","calle de Rubió i Ors, 12, El Guinardó, Barcelona",95000.0,,"['38 m²', 'Bajo exterior con ascensor']","<p class=""ellipsis"">Ideal para inversión. Se vende Estudio/Loft a reformar de 38m2, exterior, amplias ventanas, techos altos. Con muchas posibilidades de reforma y con mucha luz natural. Situado en una finca en perfecto estado, a 2 minutos del metro Maragall.</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105374864/,Piso,"calle del Turó de la Trinitat, La Trinitat Vella, Barcelona","calle del Turó de la Trinitat, La Trinitat Vella, Barcelona",90837.0,,"['3 hab.', '50 m²', 'Bajo sin ascensor']","<p class=""ellipsis"">SE VENDE INMUEBLE SIN POSESION**SOLO PARA INVERSORES**Se vende vivienda en planta baja de 50 m2 en la calle Turo de la Trinitat, en la poblacion de BarcelonaImposibilidad de visita interior, NO SE PUEDE FINANCIAR la compra de este inmueble.Las fotografías pueden no corresponderse con el estado actual del inmueb</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105374863/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",97619.0,,"['3 hab.', '60 m²', 'Planta 3ª sin ascensor']","<p class=""ellipsis"">Se vende inmueble sin posesión**Solo para inversores**Vivienda de 60 m2 en la calle Pedraforca, en el barrio de Ciudad Meridiana, en la poblacion de badalonaImposibilidad de visita interior, no se puede financiar la compra de este inmueble.Las fotografías pueden no corresponderse con el estado actual del inmueble.</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105365947/,Piso,"calle de la Cera, El Raval, Barcelona","calle de la Cera, El Raval, Barcelona",68800.0,,"['1 hab.', '43 m²', 'Planta 1ª exterior sin ascensor']","<p class=""ellipsis"">Este inmueble se encuentra actualmente vacío y podría alquilarse fácilmente por una renta mensual de € generando una rentabilidad bruta del 0,00% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de: cosiris. com.</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105365160/,Piso,"calle de la Cera, El Raval, Barcelona","calle de la Cera, El Raval, Barcelona",72000.0,,"['1 hab.', '44 m²', 'Planta 2ª exterior sin ascensor']","<p class=""ellipsis"">Este inmueble se encuentra actualmente vacío y podría alquilarse fácilmente por una renta mensual de € generando una rentabilidad bruta del 0,00% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de: cosiris. com.</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105316311/,Dúplex,"paseo d&#039;Urrutia, Can Peguera - El Turó de la Peira, Barcelona","paseo d&#039;Urrutia, Can Peguera - El Turó de la Peira, Barcelona",70000.0,,"['2 hab.', '78 m²', 'Bajo exterior sin ascensor']","<p class=""ellipsis"">TECNOCASA presenta en exclusiva, Dúplex divididos en 2 estancias.planta baja de 30mts a pie de calle con mucha entrada de luz natural,   1 aseo con salida al patio de luces, y ventanas que aportan mucha luz y ventilación y planta sótano de 38 mts.  Muy cerca del metro Llucmajor (L4), y a 5 minutos del metro de virr</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105307502/,Piso,"La Maternitat i Sant Ramon, Barcelona","La Maternitat i Sant Ramon, Barcelona",25000.0,,"['4 hab.', '85 m²', 'Bajo exterior con ascensor']","<p class=""ellipsis"">Piso okupado ilegalmente.</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105302096/,Piso,"calle de la Madriguera, La Trinitat Vella, Barcelona","calle de la Madriguera, La Trinitat Vella, Barcelona",40000.0,,"['3 hab.', '60 m²', 'Planta 3ª exterior sin ascensor']","<p class=""ellipsis"">Piso okupado ilegalmente.</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/102562420/,Estudio,"calle de l&#039;Hospital, El Raval, Barcelona","calle de l&#039;Hospital, El Raval, Barcelona",78900.0,,"['47 m²', 'Bajo ']","<p class=""ellipsis"">Os damos la bienvenida a este extraordinario piso de obra nueva ubicado en Barcelona. La vivienda se distribuye en salón-comedor, cocina. La vivienda se encuentra en los bajos del edificio. Está situado en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, cerca de Plaça de Catalunya, Mercado</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/94809199/,Piso,"cera, El Raval, Barcelona","cera, El Raval, Barcelona",80000.0,,"['3 hab.', '65 m²', 'Planta 4ª interior con ascensor']","<p class=""ellipsis"">NO SE PUEDE VISITAR EL PISO. (Leer atentamente la descripción o no será atendido por nuestro comercial) gracias.Piso alquilado por inquilino de renta antigua.Vivienda a la venta de 65 m2. Es un cuarto de altura real. Piso interior con mucha luz naturalEl inquilino tiene 64 años (contrato indefinidos)No se puede vi</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/104564303/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",95100.0,,"['1 hab.', '65 m²', ' interior sin ascensor']","<p class=""ellipsis"">SOLO INVERSORES - INMUEBLE ALQUILADORentabilidad: 6,80 %Inicio del contrato: 14/10/2020Fin del contrato: 13/10/2027Renta: 541,01€Propiedad con inquilino construida en el 1968 en Barcelona, Barcelona. Es un piso en la semisótano que cuenta con 56,52 m2 útiles, distribuidos en 1 habitación, 1 baño.Inviertis es</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105043241/,Piso,"El Carmel, Barcelona","El Carmel, Barcelona",99000.0,,"['3 hab.', '55 m²', 'Planta 2ª exterior sin ascensor']","<p class=""ellipsis"">Supervía BCN vende este piso en exclusiva en el barrio de El Carmel.El inmueble está alquilado, inquilino indefinido.El piso tiene tres habitaciones, salón exterior, cocina con galería y baño.Cerca del parque del Carmel, Parque Güell, con todos los servicios alrededor. Metro Carmel y varias líneas de autobús.El</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/105007871/,Piso,"calle de Sant Rafael, 27, El Raval, Barcelona","calle de Sant Rafael, 27, El Raval, Barcelona",95000.0,,"['2 hab.', '41 m²', 'Planta 4ª exterior sin ascensor']","<p class=""ellipsis"">-ACTIVO OCUPADO!-OPORTUNIDAD INVERSOR!-NO SE PUEDE VISITAR EL INMUEBLE.-NO SE PUEDE TASAR NI HIPOTECAR.-EL COMPRADOR ASUME LA TAREA DE LA DESOCUPACIÓN.Piso de 41 m2 a reformar en calle Sant Rafael (junto a Rambla del Raval).Dispone de salón, 2 habitaciones pequeñas, cocina y 1 baño con ducha.Suelos de gres.Fi</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/104991463/,Piso,"calle de la Foradada, La Trinitat Vella, Barcelona","calle de la Foradada, La Trinitat Vella, Barcelona",95000.0,,"['1 hab.', '34 m²', 'Planta 5ª exterior sin ascensor']","<p class=""ellipsis"">Vivienda en venta en Barcelona, quinta planta en finca sin ascensor, a tan sólo 500 m del metro Trinitat Vella (L1). La vivienda, se distribuye en salón comedor, cocina independiente, dormitorio doble y baño y se entrega totalmente amueblada y equipada. Calefacción y aire acondicionado con bomba frío/calor, agua calien</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/104917982/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona","calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",96000.0,,"['3 hab.', '67 m²', ' sin ascensor']","<p class=""ellipsis"">Oportunidad de adquirir un piso en calle De la Mare de Deu de Lorda, Barcelona. Consta de 67 m² construidos distribuidos en tres dormitorios, cocina independiente, cuarto de baño, vestíbulo y salón-comedor.Es una 3ª Planta en un bloque sin ascensor.Precisa reforma integral ya que se encuentra en mal estado de conser</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/104913322/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",64500.0,,"['1 hab.', '57 m²', 'Planta 5ª sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso en venta de 58 m² en la ciudad de Barcelona. Situado en el barrio de Torre Baró perteneciente al distrito de Nou Barris de Barcelona, con todos los servicios y buenas comunicaciones (paradas de autobú</p>",,,2025-01-01 12:43:44,,
https://www.idealista.com/inmueble/104913104/,Chalet,"Passatge del Taulat, Provençals del Poblenou, Barcelona","Passatge del Taulat, Provençals del Poblenou, Barcelona",76500.0,,"['1 hab.', '40 m²']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Casa en planta baja de 40 m² en venta en Barcelona.Se trata de una casa en planta baja de 40 m² distribuidos en diversas dependencias aptas para la vida diaria. Construido so</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104912990/,Piso,"calle del Molí, La Prosperitat, Barcelona","calle del Molí, La Prosperitat, Barcelona",90700.0,,"['2 hab.', '70 m²', 'Sótano con ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en el barrio de la Prosperitat de Barcelona. Cuenta con una superficie de 70 m² distribuidos en varias dependencias y servicios. Se loc</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104889079/,Piso,"calle del Pla de Fornells, Les Roquetes, Barcelona","calle del Pla de Fornells, Les Roquetes, Barcelona",68000.0,,"['2 hab.', '50 m²', ' sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 50 m² en venta, situado en Barcelona. Construido en 1967, este piso cuenta con una superficie aproximada de 50 m² y se distribuye en varias estancias.Las comunicaciones son buenas, próxima a la est</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104888518/,Piso,"calle del Torrent de la Perera, La Trinitat Vella, Barcelona","calle del Torrent de la Perera, La Trinitat Vella, Barcelona",45000.0,,"['1 hab.', '41 m²', 'Bajo sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso en venta en Barcelona. Situado en el barrio Trinidad Vieja con todos los servicios, esta vivienda de segunda mano y 42 m², ofrece muy buena conexión tanto por transporte público (parada de autobús a e</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104887830/,Piso,"calle del Cadí, Can Peguera - El Turó de la Peira, Barcelona","calle del Cadí, Can Peguera - El Turó de la Peira, Barcelona",92700.0,,"['1 hab.', '57 m²', 'Sótano sin ascensor']","<p class=""ellipsis"">Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 57 m² en venta, situado en Barcelona. Construido en 1959, este piso cuenta con una superficie de 57 m² y se distribuye en varias estancias.Las comunicaciones son mediante estaciones de metro a poco</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104873548/,Piso,"El Besòs, Barcelona","El Besòs, Barcelona",93000.0,,"['3 hab.', '61 m²', ' sin ascensor']","<p class=""ellipsis"">Piso situado en edificio en manzana abierta de 6 plantas sobre rasante y 1 sótano bajo rasante. Se compone de cocina-comedor, tres dormitorios, aseo y terraza con lavadero.</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104843418/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",54200.0,,"['2 hab.', '55 m²', ' sin ascensor']","<p class=""ellipsis"">Vivienda piso ubicada en la Avenida Rasos de Peguera, Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catast</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104826045/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona","calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",99300.0,,"['4 hab.', '98 m²', 'Planta 2ª sin ascensor']","<p class=""ellipsis"">Vivienda piso en la Calle Mare de Deu de Lorda, en la provincia de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado regis</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104825853/,Piso,"calle de la Cantera, Les Roquetes, Barcelona","calle de la Cantera, Les Roquetes, Barcelona",58900.0,,"['3 hab.', '53 m²', ' sin ascensor']","<p class=""ellipsis"">Vivienda en la calle Mina de la Ciudad, de Barcelona, Barriada de San Andrés de Palomar; tiene una superficie de cincuenta y tres metros y treinta y un decímetros cuadrados. Se compone de recibidor, lavadero, aseo, cocina, comedor, y tres dormitorios. - El inmueble se transmite arrendado a tercero y con un posible dere</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104825848/,Piso,"calle de la Mina de la Ciutat, Les Roquetes, Barcelona","calle de la Mina de la Ciutat, Les Roquetes, Barcelona",70100.0,,"['3 hab.', '60 m²', 'Entreplanta sin ascensor']","<p class=""ellipsis"">Vivienda piso en la calle Mina de la Ciutat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104825844/,Piso,"calle d&#039;En Sant Climent, El Raval, Barcelona","calle d&#039;En Sant Climent, El Raval, Barcelona",84100.0,,"['2 hab.', '55 m²', 'Planta 4ª sin ascensor']","<p class=""ellipsis"">Vivienda situada en Barcelona, con frente a la calle Salvador. De superficie cincuenta y cinco metros cuarenta y cinco decímetros cuadrados. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104825641/,Piso,"plaza de la Trinitat, La Trinitat Vella, Barcelona","plaza de la Trinitat, La Trinitat Vella, Barcelona",96700.0,,"['4 hab.', '75 m²', 'Planta 4ª sin ascensor']","<p class=""ellipsis"">Vivienda piso en la Plaza Trinitat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104825636/,Piso,"calle de Romaní, Les Roquetes, Barcelona","calle de Romaní, Les Roquetes, Barcelona",58300.0,,"['3 hab.', '47 m²', 'Planta 2ª sin ascensor']","<p class=""ellipsis"">Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble se trans</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104825548/,Piso,"calle d&#039;Almansa, Verdun, Barcelona","calle d&#039;Almansa, Verdun, Barcelona",54200.0,,"['2 hab.', '38 m²', 'Planta 1ª sin ascensor']","<p class=""ellipsis"">Vivienda piso en la Carrer d'Almansa de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104822859/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona","calle de l&#039;Hospital, El Raval, Barcelona",92460.0,,"['2 hab.', '42 m²', 'Bajo exterior sin ascensor']","<p class=""ellipsis"">Oportunidad para comprar tu Piso! Situado en CALLE DE L'HOSPITAL BARCELONA, cuenta de una superficie de 42 m2.</p>",,,2025-01-01 12:43:49,,
https://www.idealista.com/inmueble/104817235/,Piso,"calle del Carme, 95, El Raval, Barcelona","calle del Carme, 95, El Raval, Barcelona",89000.0,99000.0,"['2 hab.', '42 m²', 'Planta 3ª interior sin ascensor']","<p class=""ellipsis"">Piso ideal Inversores. situado en el Raval. Bien comunicado por metro Sant Antoni L2 y diferentes líneas de Autobús.El piso tiene 2 habitaciones una doble y una individual, baño, cocina y comedor.Tiene inquilino hasta el 2028 que paga 500 € de alquiler.Llámenos y pregunte sin compromiso.</p>",Alquilada,,2025-01-01 12:43:49,,
